/word X,/word Y,/BL X,/BL Y,/BL_b X,/BL_b Y,/Q X,/Q Y,/Q_b X,/Q_b Y
9.971085143505891e-09,0,9.971085143505891e-09,1,9.971085143505891e-09,0,9.971085143505891e-09,1.000177316844079,9.971085143505891e-09,2.636286207370077e-05
9.981531669498821e-09,0,9.981531669498821e-09,1,9.981531669498821e-09,0,9.981531669498821e-09,1.000186015090682,9.981531669498821e-09,-9.739351981097842e-06
1e-08,0,1e-08,1,1e-08,0,1e-08,0.9998942504309289,1e-08,5.631822497243667e-06
1.000086232120301e-08,0,1.000086232120301e-08,0.9913767879698829,1.000086232120301e-08,0.008623212030117062,1.000086232120301e-08,0.9996378553556086,1.000086232120301e-08,0.0001452722769507462
1.000258696360904e-08,0,1.000258696360904e-08,0.9741303639096488,1.000258696360904e-08,0.02586963609035119,1.000258696360904e-08,0.9991643395642545,1.000258696360904e-08,0.0002860105102743795
1.000603624842108e-08,0,1.000603624842108e-08,0.9396375157891805,1.000603624842108e-08,0.06036248421081943,1.000603624842108e-08,0.9985114829199052,1.000603624842108e-08,0.0003495270539639377
1.001293481804518e-08,0,1.001293481804518e-08,0.8706518195482441,1.001293481804518e-08,0.1293481804517559,1.001293481804518e-08,0.9979839487373354,1.001293481804518e-08,0.000346413790544372
1.002673195729336e-08,0,1.002673195729336e-08,0.7326804270663712,1.002673195729336e-08,0.2673195729336289,1.002673195729336e-08,0.9975939744771817,1.002673195729336e-08,0.0003409215260253501
1.004540773831766e-08,0,1.004540773831766e-08,0.5459226168234143,1.004540773831766e-08,0.4540773831765857,1.004540773831766e-08,0.9975898491224116,1.004540773831766e-08,0.0003204749409830353
1.006029319166526e-08,0,1.006029319166526e-08,0.39706808334737,1.006029319166526e-08,0.60293191665263,1.006029319166526e-08,0.9974171329409861,1.006029319166526e-08,0.0002986482106308632
1.006525654270711e-08,0,1.006525654270711e-08,0.3474345729289497,1.006525654270711e-08,0.6525654270710503,1.006525654270711e-08,0.9973429069149508,1.006525654270711e-08,0.0002959896094297925
1.007518324479079e-08,0,1.007518324479079e-08,0.2481675520921092,1.007518324479079e-08,0.7518324479078908,1.007518324479079e-08,0.9965121209982082,1.007518324479079e-08,0.0002541361926026748
1.00875916223954e-08,0,1.00875916223954e-08,0.1240837760460501,1.00875916223954e-08,0.8759162239539499,1.00875916223954e-08,0.9707412798189314,1.00875916223954e-08,-0.0009427740493196784
