/word X,/word Y,/BL X,/BL Y,/BL_b X,/BL_b Y,/Q X,/Q Y,/Q_b X,/Q_b Y
1.03622664276663e-08,0,1.03622664276663e-08,0,1.03622664276663e-08,1,1.03622664276663e-08,0.8704723981425605,1.03622664276663e-08,3.797686283353374e-05
1.061732545271767e-08,0,1.061732545271767e-08,0,1.061732545271767e-08,1,1.061732545271767e-08,0.8704790318290039,1.061732545271767e-08,4.947398525377095e-05
1.112744350282041e-08,0,1.112744350282041e-08,0,1.112744350282041e-08,1,1.112744350282041e-08,0.8704724312261812,1.112744350282041e-08,3.797947963223703e-05
1.176372175141021e-08,0,1.176372175141021e-08,0,1.176372175141021e-08,1,1.176372175141021e-08,0.8704784043456383,1.176372175141021e-08,4.946548895829515e-05
1.24e-08,0,1.24e-08,0,1.24e-08,1,1.24e-08,0.8704722905621926,1.24e-08,3.801573231391815e-05
1.24125e-08,0.250000000000027,1.24125e-08,0,1.24125e-08,1,1.24125e-08,0.8684126810692249,1.24125e-08,0.000632128840887952
1.242485096310721e-08,0.4970192621442618,1.242485096310721e-08,0,1.242485096310721e-08,1,1.242485096310721e-08,0.8457919391605417,1.242485096310721e-08,0.007064155966342966
1.243742548155361e-08,0.7485096310721395,1.243742548155361e-08,0,1.243742548155361e-08,1,1.243742548155361e-08,0.7651166834459242,1.243742548155361e-08,0.02697080386979536
1.244371274077681e-08,0.8742548155360949,1.244371274077681e-08,0,1.244371274077681e-08,1,1.244371274077681e-08,0.6948631575396172,1.244371274077681e-08,0.04694832155676877
1.245e-08,1,1.245e-08,0,1.245e-08,1,1.245e-08,0.6014198164521117,1.245e-08,0.09316546337326446
1.24514652055389e-08,1,1.24514652055389e-08,0,1.24514652055389e-08,1,1.24514652055389e-08,0.5769627611794607,1.24514652055389e-08,0.1105206704909824
1.245382401904629e-08,1,1.245382401904629e-08,0,1.245382401904629e-08,1,1.245382401904629e-08,0.5388838979395966,1.245382401904629e-08,0.1452267949415089
1.245593836526619e-08,1,1.245593836526619e-08,0,1.245593836526619e-08,1,1.245593836526619e-08,0.505425555674318,1.245593836526619e-08,0.1851653695166521
1.246003122333108e-08,1,1.246003122333108e-08,0,1.246003122333108e-08,1,1.246003122333108e-08,0.4323087568051244,1.246003122333108e-08,0.2814981944590562
1.246375546376782e-08,1,1.246375546376782e-08,0,1.246375546376782e-08,1,1.246375546376782e-08,0.3445795396508944,1.246375546376782e-08,0.3832738816148035
1.246763033657167e-08,1,1.246763033657167e-08,0,1.246763033657167e-08,1,1.246763033657167e-08,0.2120314103247452,1.246763033657167e-08,0.4959797287323316
1.247106949169013e-08,1,1.247106949169013e-08,0,1.247106949169013e-08,1,1.247106949169013e-08,0.08035487534092804,1.247106949169013e-08,0.6063532626821538
1.247283563993095e-08,1,1.247283563993095e-08,0,1.247283563993095e-08,1,1.247283563993095e-08,0.03955119020367365,1.247283563993095e-08,0.6694885490117221
1.247465808188113e-08,1,1.247465808188113e-08,0,1.247465808188113e-08,1,1.247465808188113e-08,0.02095272897054303,1.247465808188113e-08,0.7357429748447297
1.24772135653701e-08,1,1.24772135653701e-08,0,1.24772135653701e-08,1,1.24772135653701e-08,0.01075345528410918,1.24772135653701e-08,0.816852348646893
1.247904647869462e-08,1,1.247904647869462e-08,0,1.247904647869462e-08,1,1.247904647869462e-08,0.007947726081779244,1.247904647869462e-08,0.8624489933785784
1.248153056490179e-08,1,1.248153056490179e-08,0,1.248153056490179e-08,1,1.248153056490179e-08,0.00500384245225998,1.248153056490179e-08,0.9079121644860026
1.248453902873619e-08,1,1.248453902873619e-08,0,1.248453902873619e-08,1,1.248453902873619e-08,0.003112044312047981,1.248453902873619e-08,0.944517159443217
1.248805589284466e-08,1,1.248805589284466e-08,0,1.248805589284466e-08,1,1.248805589284466e-08,0.001592616593056406,1.248805589284466e-08,0.969873765325128
1.249190631092995e-08,1,1.249190631092995e-08,0,1.249190631092995e-08,1,1.249190631092995e-08,0.0008921147991064215,1.249190631092995e-08,0.9848697627010118
1.249622945146062e-08,1,1.249622945146062e-08,0,1.249622945146062e-08,1,1.249622945146062e-08,0.0003230700484318391,1.249622945146062e-08,0.9930565933733758
1.250128391430832e-08,1,1.250128391430832e-08,0,1.250128391430832e-08,1,1.250128391430832e-08,0.0002058607932472502,1.250128391430832e-08,0.9973229095329401
1.250749915786488e-08,1,1.250749915786488e-08,0,1.250749915786488e-08,1,1.250749915786488e-08,-7.991527844192931e-06,1.250749915786488e-08,0.9991425684208095
1.251562311116809e-08,1,1.251562311116809e-08,0,1.251562311116809e-08,1,1.251562311116809e-08,6.246002555850344e-05,1.251562311116809e-08,0.9998528482661229
1.252668019520705e-08,1,1.252668019520705e-08,0,1.252668019520705e-08,1,1.252668019520705e-08,-4.688006548544757e-05,1.252668019520705e-08,0.9999314275468435
1.254351759540008e-08,1,1.254351759540008e-08,0,1.254351759540008e-08,1,1.254351759540008e-08,5.245418952587351e-05,1.254351759540008e-08,0.9999846955794165
1.25713100103106e-08,1,1.25713100103106e-08,0,1.25713100103106e-08,1,1.25713100103106e-08,-4.535059822289539e-05,1.25713100103106e-08,0.9999343931535608
1.261642540780691e-08,1,1.261642540780691e-08,0,1.261642540780691e-08,1,1.261642540780691e-08,5.156615321189856e-05,1.261642540780691e-08,0.9999838916568177
1.268971748762078e-08,1,1.268971748762078e-08,0,1.268971748762078e-08,1,1.268971748762078e-08,-4.481688101614844e-05,1.268971748762078e-08,0.9999348031145073
1.280985930803334e-08,1,1.280985930803334e-08,0,1.280985930803334e-08,1,1.280985930803334e-08,5.125384299524282e-05,1.280985930803334e-08,0.9999836700507363
1.300596761566104e-08,1,1.300596761566104e-08,0,1.300596761566104e-08,1,1.300596761566104e-08,-4.463084232414297e-05,1.300596761566104e-08,0.9999349358404381
1.332672133883503e-08,1,1.332672133883503e-08,0,1.332672133883503e-08,1,1.332672133883503e-08,5.11463122475198e-05,1.332672133883503e-08,0.9999835939853572
1.385175464561342e-08,1,1.385175464561342e-08,0,1.385175464561342e-08,1,1.385175464561342e-08,-4.456874521514189e-05,1.385175464561342e-08,0.9999349830205769
1.437587732280671e-08,1,1.437587732280671e-08,0,1.437587732280671e-08,1,1.437587732280671e-08,5.109346209013773e-05,1.437587732280671e-08,0.9999835607569524
1.49e-08,1,1.49e-08,0,1.49e-08,1,1.49e-08,-4.451672364723986e-05,1.49e-08,0.9999350165751242
1.490994476567275e-08,0.8011046865450782,1.490994476567275e-08,0,1.490994476567275e-08,1,1.490994476567275e-08,-0.0004957454121183274,1.490994476567275e-08,0.9984959653785183
1.492054927354154e-08,0.5890145291691249,1.492054927354154e-08,0,1.492054927354154e-08,1,1.492054927354154e-08,-0.0005394408407299971,1.492054927354154e-08,0.9976443524703346
1.493527463677077e-08,0.2945072645845911,1.493527463677077e-08,0,1.493527463677077e-08,1,1.493527463677077e-08,-0.0004095240007158063,1.493527463677077e-08,0.9970698642052706
1.495e-08,0,1.495e-08,0,1.495e-08,1,1.495e-08,-0.0003462329359650053,1.495e-08,0.9952750273842882
1.495177120687687e-08,0,1.495177120687687e-08,0,1.495177120687687e-08,1,1.495177120687687e-08,5.04092252271141e-05,1.495177120687687e-08,0.9965441133912943
1.495512812185833e-08,0,1.495512812185833e-08,0,1.495512812185833e-08,1,1.495512812185833e-08,0.0001800812157371515,1.495512812185833e-08,0.9981233304052834
1.495853354397928e-08,0,1.495853354397928e-08,0,1.495853354397928e-08,1,1.495853354397928e-08,4.697277049521699e-05,1.495853354397928e-08,0.9989233266891898
1.496534438822119e-08,0,1.496534438822119e-08,0,1.496534438822119e-08,1,1.496534438822119e-08,3.441540507712407e-05,1.496534438822119e-08,0.9996922697697376
1.497643120117896e-08,0,1.497643120117896e-08,0,1.497643120117896e-08,1,1.497643120117896e-08,-8.024898009772042e-06,1.497643120117896e-08,0.9999477207693521
